variant,domain,dataset,split,sample_index,true_label,tsne_x,tsne_y
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6973,4,-42.390224,11.468136
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6974,5,-31.571600,-20.913111
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6975,5,-24.221186,-48.901917
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6976,5,-32.395824,-58.255123
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6977,5,-36.742928,-24.572416
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6978,5,-45.519970,-35.115536
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6979,5,-40.634388,-20.348202
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6980,5,-42.596691,-21.958632
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6981,5,-48.039478,-42.321644
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6982,5,-36.861843,-52.141983
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6983,5,-42.306648,-18.834290
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6984,3,-27.567923,51.729202
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6985,4,-26.373518,30.515577
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6986,5,-71.540474,13.736779
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6987,5,-44.059971,13.357284
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6988,5,-45.503643,-24.412886
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6989,5,-60.735085,24.374413
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6990,5,-24.773790,-24.425873
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6991,5,-67.143852,7.067445
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6992,1,-29.122728,41.498703
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6993,5,-23.697838,8.844975
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6994,5,-38.341335,-49.924297
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6995,5,-23.083218,-53.807076
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6996,5,-42.835537,-34.016869
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6997,5,-46.237713,7.991235
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6998,3,-42.140881,31.184263
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,6999,4,-45.502663,18.297573
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7000,5,-34.921135,-41.799522
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7001,5,-44.751492,30.156145
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7002,5,-39.923603,-32.438793
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7003,2,-30.432823,12.063710
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7004,5,-23.514559,-49.877327
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7005,5,-60.396145,-0.361772
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7006,5,-36.000561,-29.216135
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7007,5,-35.999737,-49.708824
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7008,5,-36.142849,-59.448502
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7009,5,-9.558696,-55.474789
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7010,5,-19.583008,-57.292034
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7011,0,-24.369846,37.617611
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7012,5,-32.468910,-28.449877
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7013,5,-51.891525,-29.167324
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7014,5,-22.899878,-43.974537
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7015,5,-41.173985,8.466155
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7016,0,-16.836983,45.005192
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7017,5,-35.770348,17.629129
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7018,5,-46.316452,9.868357
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7019,4,-49.901463,28.043179
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7020,4,-18.478306,18.159792
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7021,5,-35.743298,-19.037422
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7022,5,-23.409653,56.140568
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7023,5,-54.683811,15.575290
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7024,5,-45.204494,-53.631367
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7025,5,-42.458076,-44.944366
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7026,0,-49.634689,17.559635
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7027,5,-29.842325,16.287294
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7028,2,-4.945161,49.955517
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7029,5,-37.355644,-26.996080
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7030,5,-26.217667,-47.997528
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7031,5,-61.596298,13.094234
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7032,5,-27.617182,-50.469822
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7033,5,-19.697788,-46.618687
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7034,0,-29.909924,43.853863
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7035,5,-62.572845,1.920400
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7036,5,-22.763521,21.489632
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7037,5,-27.559847,-30.291592
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7038,5,-61.958839,5.330982
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7039,5,-67.602943,12.045469
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7040,5,-48.480858,12.326820
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7041,5,-35.021637,0.911057
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7042,5,-24.986296,28.930267
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7043,5,-39.340462,24.616920
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7044,0,-21.308834,53.526443
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7045,5,-20.616407,-36.400482
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7046,5,-12.494637,-52.020100
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7047,5,-51.467003,6.101308
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7048,5,-19.846983,10.638453
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7049,5,-39.521206,-28.947084
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7050,4,-43.358128,16.772999
medical_encoder_features,Medical,dermamnist_224_strict_noreplace,test,7051,5,-24.436312,25.808176
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,0,5,8.653230,18.506168
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,1,4,50.485905,-16.094992
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,2,5,52.558426,-7.472404
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,3,5,12.254446,-29.528791
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,4,5,12.678138,15.673570
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,5,1,42.527473,-33.217396
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,6,5,22.486580,3.193028
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,7,5,46.561508,11.551637
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,8,2,60.102024,6.096967
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,9,5,28.956543,-7.213638
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,10,5,0.689834,19.720045
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,11,3,60.497402,19.267269
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,12,2,2.164254,-13.351085
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,13,1,50.627880,-31.020159
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,14,5,35.119034,-19.238060
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,15,5,-2.947417,-11.253185
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,16,4,2.106547,-14.966735
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,17,5,33.903603,2.235622
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,18,5,59.063427,26.832186
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,19,5,26.520941,-22.485640
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,20,5,3.814051,-2.174886
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,21,5,62.444721,24.919832
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,22,5,20.298012,-2.803323
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,23,2,28.672737,30.163525
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,24,5,56.573673,-23.269665
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,25,5,48.383129,11.053802
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,26,5,28.476292,-13.353898
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,27,5,0.365452,1.815238
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,28,5,52.144798,25.549652
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,29,1,34.141777,-28.008410
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,30,0,33.735100,13.982762
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,31,5,58.951099,-23.860430
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,32,5,41.382713,-2.586345
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,33,5,-1.687813,-18.821297
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,34,1,53.872295,-35.738739
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,35,5,55.827091,14.519964
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,36,5,10.965440,11.620555
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,37,5,55.979321,14.503689
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,38,2,31.697039,29.998693
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,39,4,68.274368,-13.231682
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,40,5,2.627948,8.943649
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,41,5,34.374325,-18.136374
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,42,1,47.879837,-33.319035
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,43,4,54.151890,21.131117
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,44,2,68.302963,-4.715239
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,45,5,46.128063,25.122086
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,46,5,12.145002,14.415004
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,47,5,30.646639,-1.982097
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,48,0,57.956173,-25.669931
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,49,5,29.960941,24.428648
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,50,2,51.222561,-28.486858
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,51,5,12.763084,5.295845
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,52,4,66.325615,19.964172
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,53,5,5.719635,8.921105
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,54,5,14.739737,5.033144
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,55,5,18.241226,27.971729
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,56,5,62.792198,7.739994
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,57,5,43.645996,-3.467099
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,58,5,15.659923,-15.351459
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,59,1,50.829544,-26.170956
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,60,5,41.513977,-15.204267
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,61,1,48.016640,-30.375156
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,62,0,35.534740,14.030196
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,63,5,5.201528,-19.624598
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,64,5,24.476999,5.710581
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,65,5,29.912127,-27.089603
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,66,5,25.081068,-11.427649
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,67,5,57.226879,27.147953
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,68,2,58.379459,21.244797
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,69,5,59.567234,33.530918
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,70,1,44.385601,-26.971567
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,71,5,46.269325,33.724415
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,72,2,2.036657,-9.915271
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,73,5,27.269970,-26.096201
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,74,5,33.177658,-8.432224
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,75,5,33.144459,-29.948175
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,76,5,39.396935,8.352462
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,77,5,17.279736,-26.213202
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,78,5,28.285959,-40.616772
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,79,4,37.681503,27.566429
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,80,4,54.041862,11.586081
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,81,5,45.150181,-4.864290
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,82,1,70.052933,2.622162
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,83,5,50.245140,-11.147963
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,84,5,28.695311,-1.247930
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,85,0,38.651577,16.017157
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,86,4,43.740311,-18.023710
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,87,2,-3.615008,-17.020115
medical_encoder_features,Natural,cifar7_derma_strict_noreplace,train,88,5,42.226715,-6.777577
